"Time (UTCG)","ax (km/sec^2)","ay (km/sec^2)","az (km/sec^2)"
1 Jan 2018 10:50:00.000,-0.00115083371,0.00065505679,0.00035566682
1 Jan 2018 10:52:00.000,-0.00124996452,0.00054868998,0.00029791435
1 Jan 2018 10:54:00.000,-0.00133263556,0.00042726379,0.00023198531
1 Jan 2018 10:56:00.000,-0.00139501716,0.00029339290,0.00015929935
1 Jan 2018 10:58:00.000,-0.00143401993,0.00015060081,0.00008176957
1 Jan 2018 11:00:00.000,-0.00144762426,0.00000310799,0.00000168750
1 Jan 2018 11:02:00.000,-0.00143510966,-0.00014448270,-0.00007844771
1 Jan 2018 11:04:00.000,-0.00139713919,-0.00028756039,-0.00015613255
1 Jan 2018 11:06:00.000,-0.00133568178,-0.00042188163,-0.00022906304
1 Jan 2018 11:08:00.000,-0.00125378807,-0.00054388867,-0.00029530746
1 Jan 2018 11:10:00.000,-0.00115526406,-0.00065092606,-0.00035342402
1 Jan 2018 11:12:00.000,-0.00104430125,-0.00074133533,-0.00040251224
1 Jan 2018 11:14:00.000,-0.00092512199,-0.00081443262,-0.00044220083
1 Jan 2018 11:16:00.000,-0.00080168474,-0.00087039390,-0.00047258533
1 Jan 2018 11:18:00.000,-0.00067747426,-0.00091008243,-0.00049413444
1 Jan 2018 11:20:00.000,-0.00055538175,-0.00093485349,-0.00050758403
1 Jan 2018 11:22:00.000,-0.00043766487,-0.00094636513,-0.00051383434
1 Jan 2018 11:24:00.000,-0.00032596938,-0.00094641389,-0.00051386082
1 Jan 2018 11:26:00.000,-0.00022139145,-0.00093680517,-0.00050864371
1 Jan 2018 11:28:00.000,-0.00012456181,-0.00091925992,-0.00049911741
1 Jan 2018 11:30:00.000,-0.00003573685,-0.00089535456,-0.00048613786
1 Jan 2018 11:32:00.000,0.00004511372,-0.00086648825,-0.00047046474
1 Jan 2018 11:34:00.000,0.00011822856,-0.00083387087,-0.00045275494
